Dimension                      Median
n = 30, m = 30                 15
Facility           Client          Transportation Cost      Preference
0                  0               714.0990814421641        5.390412466092245
0                  1               435.9026489715454        3.445763023671837
0                  2               676.3255029930084        8.339291424901418
0                  3               614.3743408258239        4.267478616361314
0                  4               356.25197959183515        4.085171555747076
0                  5               573.6899891453234        6.549303802017791
0                  6               461.60757116878165        3.7042059374713614
0                  7               221.23381011299045        5.654198561692429
0                  8               328.0961573503781        3.214163727619768
0                  9               564.6156298068463        6.007093608223343
0                  10               494.3403726436133        5.159051445916458
0                  11               562.3222501071905        4.133405083857654
0                  12               569.9195117172327        4.237738619727843
0                  13               597.422906103207        3.0920085546594853
0                  14               450.75149975657047        5.6318307778563
0                  15               184.99895288920754        5.345614961355961
0                  16               351.92932741857317        5.500820122826472
0                  17               497.9945927285914        4.808842960346928
0                  18               615.66093923935        6.768451535494589
0                  19               454.5212941797556        6.6456609494716625
0                  20               482.6155233296232        7.657366914535693
0                  21               526.7533371978074        4.592330402209301
0                  22               696.2742710676528        6.624370522452253
0                  23               267.2842992679778        7.646626766117978
0                  24               635.8104910577614        5.90087096532542
0                  25               663.5890433635545        6.632417313704454
0                  26               509.32367384265115        6.439313556187783
0                  27               532.70879966895        5.494706096598799
0                  28               529.251670850182        3.9123511109258002
0                  29               527.5555252071117        5.78083569240517
1                  0               495.58885685651944        4.4959397131357655
1                  1               613.2455634520592        4.823325870535105
1                  2               255.85584027434754        4.439872876595503
1                  3               636.7563336012624        6.7217542222295785
1                  4               513.5658854275227        5.662254171759375
1                  5               501.90833886126893        5.697108002116221
1                  6               500.53767210328033        5.002715432143924
1                  7               668.7645882314753        3.9926761773911137
1                  8               572.4516381602201        6.393603702975598
1                  9               704.1444898894493        5.8785860783231705
1                  10               543.3590015617626        6.441915129001482
1                  11               300.31500755024496        6.72993711968076
1                  12               725.3055544094719        6.572429323248491
1                  13               423.23216143923446        6.009693211066667
1                  14               842.6924774661927        4.848443615818537
1                  15               608.0389012099304        6.744866249712885
1                  16               419.6247390456314        5.0885760135947375
1                  17               785.9933476044251        4.907719518787041
1                  18               731.9917874618077        5.690456206338685
1                  19               457.3016575344544        4.596486049540868
1                  20               506.593464165518        5.928453991782857
1                  21               575.4942715974576        3.127976238195318
1                  22               796.8076741118875        6.013714176133115
1                  23               784.4886664953699        2.2044426170529645
1                  24               460.56269800120083        2.1496908739680145
1                  25               492.81551496595614        2.068358313684077
1                  26               669.1325374179423        3.8023875427717915
1                  27               456.44526626252775        5.411069960495147
1                  28               478.3424506873787        5.84337345278478
1                  29               530.3387512503714        6.008491693010555
2                  0               559.0431812508206        5.146907831144527
2                  1               584.6925372023036        4.6675672047194166
2                  2               707.603142027525        3.670755281643686
2                  3               574.6883826509221        4.882443436491158
2                  4               686.1817107585432        5.95841935999145
2                  5               685.4924031506065        3.960805900229679
2                  6               545.9254045673327        6.494762150434552
2                  7               788.2736264076726        5.173973507722469
2                  8               380.61012084874926        5.675450122577842
2                  9               683.5934238009183        6.375324575787464
2                  10               741.3638361875703        3.7183291932304177
2                  11               476.4046294668914        4.591413702300023
2                  12               460.9766564241866        5.890887225773868
2                  13               747.1150660313141        2.813645324744285
2                  14               256.32931113254307        7.156386141186365
2                  15               510.03158695397417        3.4854859461831738
2                  16               702.9311507382105        7.411856797062725
2                  17               656.4207559798792        4.606187341196834
2                  18               664.4789898414384        3.075957470565281
2                  19               605.9604227481672        5.564300568205719
2                  20               678.253399870639        4.368830727507944
2                  21               758.2574786360652        5.887972946387444
2                  22               499.4493597380798        4.940414113101776
2                  23               990.8985846191579        5.398490589761451
2                  24               734.0604908223288        5.517960911331382
2                  25               756.2564328691029        7.972838769252526
2                  26               457.3092344135796        5.009984578528417
2                  27               543.5834255095393        3.144108759864222
2                  28               597.9944255731785        7.473793710407239
2                  29               421.6726359729479        6.5418556638911225
3                  0               563.2904011894872        5.128008437157249
3                  1               234.4448257829705        5.661013199365631
3                  2               671.0600465657146        5.37464829120137
3                  3               532.1946885336304        5.58135412296092
3                  4               598.3533997566834        6.3815406138146535
3                  5               787.5141383534848        4.421642340393709
3                  6               449.7815483131871        4.260675686861117
3                  7               442.3195896294828        4.516724109871022
3                  8               462.7113566709344        2.8775402971568145
3                  9               464.05585394909485        7.481839589917135
3                  10               366.104465446041        5.086202316306165
3                  11               344.5852346105173        3.1624533179967997
3                  12               565.8249386291136        5.345428385009801
3                  13               732.1007541373586        5.084601327395312
3                  14               330.3807999423508        5.405479467608514
3                  15               427.3847497091392        5.89115193150659
3                  16               594.9864128241951        6.991310002879888
3                  17               776.1010578706567        7.897624229904948
3                  18               672.0581562374315        5.746417678469028
3                  19               468.40679369735864        7.19729871286098
3                  20               448.5266413447324        4.571004322567592
3                  21               532.7952631700426        1.8898219546591766
3                  22               664.7406856275877        5.345585441746531
3                  23               644.5505403175582        5.090876845581053
3                  24               502.50082861705755        4.063059586822309
3                  25               860.695419650988        6.376263868455273
3                  26               491.67658974403224        6.428565911196895
3                  27               777.2044763713956        7.079117336809838
3                  28               554.5795489547295        5.412111601343664
3                  29               877.272201257292        4.4191170961793835
4                  0               610.7905028627065        7.244707760987384
4                  1               680.7288110510177        4.864296863614377
4                  2               706.2381032963378        4.617417087528803
4                  3               650.8583978882536        8.225057806880269
4                  4               413.9970206586597        3.8238249496600747
4                  5               159.87646052699637        5.978452552207636
4                  6               506.51225091173217        1.331131094532929
4                  7               846.938896866703        7.839982280538813
4                  8               633.4710336320653        5.680138424570458
4                  9               699.2109659146179        3.30773149750912
4                  10               408.94518789214794        6.47052363927103
4                  11               469.47784907559765        8.570888257600151
4                  12               685.428255793046        5.729410759254725
4                  13               405.08099040282633        6.239782401235702
4                  14               639.720404094699        6.588789776784228
4                  15               598.4687986021158        4.256255316918422
4                  16               322.5280451621197        6.371477370322222
4                  17               160.5542487513958        6.657731461396586
4                  18               689.315233756106        4.365569135453114
4                  19               715.387699391993        3.4982483243759743
4                  20               632.0901003509795        5.977819433178023
4                  21               548.3070778744056        5.908030201834704
4                  22               327.60164653922914        3.9897966402106446
4                  23               589.5021648312402        6.584036382803715
4                  24               614.0764249147555        4.9135244137105305
4                  25               482.6752327506899        4.283563923888107
4                  26               384.6206049243122        4.551535176895778
4                  27               449.0227762339689        4.209713260609806
4                  28               607.4163040197992        8.06885795065848
4                  29               660.6805346874888        7.513175613100202
5                  0               515.3126290204569        6.430889858050619
5                  1               650.1663380246353        7.14477154398656
5                  2               418.2409754998941        6.464005399611366
5                  3               405.94103203293474        2.5075504291927637
5                  4               443.29927452936        5.7269601310038185
5                  5               403.2532306760098        6.581135122311482
5                  6               674.5238267463247        4.170832973609741
5                  7               563.2324464951904        3.9238357094237815
5                  8               712.5816222259068        4.2294793146254905
5                  9               670.8191625972178        4.927182160337507
5                  10               365.0573483320354        4.704913504228312
5                  11               682.2139252109315        2.713442561080203
5                  12               722.2521764955824        3.3613903578381414
