Dimension                      Median
n = 60, m = 60                 15
Facility           Client          Transportation Cost      Preference
0                  0               814.6078518951497        6.290172557886024
0                  1               610.0235812550835        5.651591266536208
0                  2               696.8106976158608        4.917035539791045
0                  3               886.1339798802187        4.529811976612898
0                  4               830.1336985224951        5.231376392209295
0                  5               403.40831801853835        3.172838292645534
0                  6               692.5132626288384        7.9156884674473655
0                  7               527.2964187553454        6.346315960592226
0                  8               534.5171722309664        5.346344448680075
0                  9               611.5897752907558        4.570292837758991
0                  10               571.6065356741317        5.394490569763385
0                  11               768.1410260444462        6.696692413394264
0                  12               664.155658772049        7.01717183682842
0                  13               568.2512524739243        4.144463604901386
0                  14               616.5794849118139        4.039706859739517
0                  15               600.05114910614        8.617344944212412
0                  16               774.1118609736409        7.204889286573529
0                  17               519.2262604351299        6.562779911242009
0                  18               596.9601552476352        5.292030634423945
0                  19               421.88563910474124        6.886030507394174
0                  20               167.0515276248882        3.5901502362533253
0                  21               648.042789316054        7.797652632302561
0                  22               679.6654298289259        5.44634166289426
0                  23               438.67524693903374        6.686292253238128
0                  24               890.4631935981411        6.469326662342764
0                  25               331.84514881018526        5.302643633107108
0                  26               556.8637775952169        5.2369504673537985
0                  27               521.9224224961249        7.332374711913975
0                  28               779.9168821537686        7.039746106873883
0                  29               770.4038154850427        2.8416533200293665
0                  30               573.2421138545375        2.961391394415313
0                  31               606.724377940326        4.0806690694657615
0                  32               416.8321378554831        4.159681902550447
0                  33               252.88052976641097        3.8222111911191536
0                  34               497.8131776010771        5.908165964893432
0                  35               573.452345365597        4.8044433292990405
0                  36               734.5436021091581        7.3091869326432555
0                  37               730.3569773176616        7.679316648275586
0                  38               491.9009773888072        5.456975143753611
0                  39               504.6545874136997        8.02518692300934
0                  40               392.71705523993614        5.536321465211085
0                  41               336.99730942315375        4.847814029875148
0                  42               294.0594714062481        5.5971786089408715
0                  43               842.6163092847685        6.917290002989599
0                  44               473.55217273725196        3.078308540950154
0                  45               484.28885475832203        5.187101016663316
0                  46               362.0806959925111        5.946108490475307
0                  47               666.6235533747865        6.044626997857813
0                  48               307.9153228663073        4.947345485015633
0                  49               518.0889579679047        6.233178613965207
0                  50               415.68001582094865        5.938182426926294
0                  51               608.0353746788893        4.6121378297914095
0                  52               473.3792293646691        8.772397943408162
0                  53               372.9051723816382        6.159325309046961
0                  54               545.7726657492018        5.003224974739255
0                  55               614.2497805795626        4.64242144978234
0                  56               559.9775833574752        7.044113377346374
0                  57               595.3707846609672        5.653089686596101
0                  58               454.85168594785546        9.322169046722784
0                  59               495.5888251019293        4.846113815571867
1                  0               449.13093283360735        3.6360895923215657
1                  1               496.0670257689188        5.458452311749596
1                  2               428.0280576933319        5.7626011882561645
1                  3               291.0576096502485        2.322324048039556
1                  4               576.6139213380629        5.03624722842778
1                  5               489.7328595687607        4.947376837918607
1                  6               305.4702479550933        4.946854695691674
1                  7               619.4173383288661        4.554661378554092
1                  8               413.9052453425137        3.4852111853673406
1                  9               557.7918093694209        6.637057077132637
1                  10               659.3635843266305        4.624238734015487
1                  11               569.3474366136116        3.964447821398718
1                  12               720.9101026814951        4.360098598273138
1                  13               364.7761269469521        4.791515140379568
1                  14               610.3512461766323        5.66297068706954
1                  15               447.27848635895305        6.502508479540733
1                  16               419.3804276227178        4.070230752977394
1                  17               463.1725502853377        4.781053903668351
1                  18               503.2671201808941        3.481738407970038
1                  19               558.4248013344618        1.0
1                  20               375.22752388249654        5.733690896097383
1                  21               685.1239730431281        7.780005276251115
1                  22               619.849365959569        6.283124880029236
1                  23               319.56344705841644        4.739410065785517
1                  24               773.23782906934        5.644718713907854
1                  25               834.3833764045875        3.7377698485074085
1                  26               726.8169356739476        5.316561462951129
1                  27               523.0112746281474        4.858436120413636
1                  28               389.3871067734186        4.220928651898925
1                  29               708.1677590396705        6.10847834470698
1                  30               489.52345795402306        9.399800746568586
1                  31               733.3667605573642        7.998174259652072
1                  32               581.241246711529        5.3918904680168565
1                  33               696.495855472557        6.8261719820737925
1                  34               603.4549595761603        6.794061151104438
1                  35               655.9859752287922        4.528692961471272
1                  36               551.575003108123        6.465856110250923
1                  37               817.8805740858752        3.3385118522407735
1                  38               569.036813905543        4.292052412222627
1                  39               610.2984045167052        5.8581293056091965
1                  40               832.4726045584382        4.877818506464312
1                  41               347.836140828633        8.134717964545333
1                  42               359.42725022713995        6.472060651833018
1                  43               695.4095062237017        4.9269428182510415
1                  44               374.031489232876        4.794130430329776
1                  45               841.543177847394        5.780455912319925
1                  46               487.9571528860379        3.916703067036726
1                  47               437.8817782838863        6.393417929941823
1                  48               838.4413039720578        3.4370470750817868
1                  49               772.0772187151637        6.434515293941109
1                  50               830.1338440639854        5.253107902029381
1                  51               685.9066987413078        6.121920277136898
1                  52               420.8161472417946        3.9811211119930543
1                  53               836.509742964855        5.867477810632176
1                  54               509.79949435729293        9.118521612268982
1                  55               670.3684593694593        4.814174871309003
1                  56               692.0877951660622        5.976099790493537
1                  57               526.7484860363749        7.758350424635963
1                  58               642.1119055519121        6.642556217290201
1                  59               688.331000734979        6.147828226216946
2                  0               606.4638296733444        3.979466091218213
2                  1               385.0898814123708        3.5836174415550244
2                  2               594.7357261309083        5.580148661023689
2                  3               748.9578845030545        4.805146217030197
2                  4               445.81482104029516        5.471412679337063
2                  5               527.5548189508494        5.808485011029275
2                  6               484.7269672417544        4.485358241735672
2                  7               827.3895592719012        6.241154539020879
2                  8               650.8442135518653        8.287834282886655
2                  9               611.1192754361666        3.9859885189293345
2                  10               434.5125888332025        4.795680462218633
2                  11               630.8873786937726        5.425584011980003
2                  12               448.8501009013936        7.210689510910887
2                  13               554.7745837411527        3.720426998977447
2                  14               454.62308824316784        3.9022778434238776
2                  15               651.464994241975        2.254508480775457
2                  16               636.4886224922411        4.839456680179226
2                  17               518.7551866633007        6.520218649032749
2                  18               609.4010068992468        7.09783706346721
2                  19               386.04077369042415        6.035730491961598
2                  20               326.31136109415917        4.598564530926314
2                  21               615.9087551896805        6.55970742055356
2                  22               575.0010243058794        5.806477885924173
2                  23               645.2547155338159        2.618941601605105
2                  24               907.4717162295913        3.6578577510766914
2                  25               691.6719230485621        7.767797957794445
2                  26               413.07666618337623        5.983307624462908
2                  27               717.552443214378        3.4378084172371306
2                  28               352.6138884232718        6.729929662092677
2                  29               480.76230927779363        7.092152439643959
2                  30               539.7637592013053        4.847448955810462
2                  31               807.0014082474049        6.486523144580179
2                  32               438.286776692734        1.0
2                  33               426.03421920114783        6.960365192782236
2                  34               535.2321213361852        7.262733087879813
2                  35               450.4782570456839        3.8129459278544005
2                  36               718.995388315976        5.923128099272956
2                  37               388.01027374548653        4.992819185428842
2                  38               377.87970213833466        5.346205778843759
2                  39               484.3269932883349        4.862679333197398
2                  40               475.29513239615426        3.501556799717769
2                  41               839.4298080725479        8.335605554622482
2                  42               692.4131210388641        5.034533725631175
2                  43               563.1326862077786        5.657132566393345
2                  44               366.1846721754748        3.9858991296228528
2                  45               676.6544464602321        3.94469925831348
2                  46               399.9676978915653        6.118897622613249
2                  47               318.2843354833583        6.28958812022667
2                  48               728.2044688528453        6.816886253987117
2                  49               597.5413917887274        7.155661003740532
2                  50               688.1288235671228        5.1846886892488575
2                  51               597.8091479414531        4.833695404010577
2                  52               678.5245917854037        6.6202207492734
2                  53               452.34616100497794        4.543841194854348
2                  54               394.86357373233034        6.807637743846744
2                  55               652.239177742244        6.061750430863434
2                  56               429.48855037392383        7.232539651875246
2                  57               446.5675333374699        6.505587533271746
2                  58               481.6701244723985        3.9183312641632595
2                  59               552.6218738537585        4.20154953762096
3                  0               496.90091331197743        6.598727945511082
3                  1               343.7573059872972        8.36058376362666
3                  2               453.4572395750664        3.5157824488254725
3                  3               216.48952716633602        5.534817406487909
3                  4               643.7847176540781        5.922511836220737
3                  5               309.69135165898786        3.21133373220168
3                  6               384.3424990857324        6.21718749454452
3                  7               557.8247618891462        5.360315811928843
3                  8               439.065550541303        2.3551637781765278
3                  9               781.4521893110103        7.9325919673743925
3                  10               356.0714635414827        4.205187671393391
3                  11               590.0576304023774        3.576244878557437
3                  12               544.1075772658756        6.13021243331754
3                  13               374.7859753388204        6.336230193857345
3                  14               628.4914990797631        6.604617105544408
3                  15               524.2680503166628        4.920994956686032
3                  16               665.7685826820501        5.483628493163636
3                  17               673.5256230945597        4.403789855239202
3                  18               874.4853923921034        3.534704041551688
3                  19               750.4791924154588        7.118695973581354
3                  20               494.62272430863345        5.345855972473309
3                  21               514.0931233636111        5.226528616865565
3                  22               714.948939383067        2.5010986120070022
3                  23               648.2895596083897        5.2324433435794955
3                  24               646.0197289146388        4.236258254362826
